crop_path,word_text,char_indices,word_length,language
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word17.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word18.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word19.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word20.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word21.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word22.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word23.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word24.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word25.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2af6ac36-4fa8-4f13-8223-e6511517dd48_word26.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word17.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word18.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word19.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word20.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word21.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word22.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word23.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word24.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word25.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word26.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word27.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word28.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word29.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word30.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word31.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word32.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word33.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word34.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\2cae9c49-a912-440c-aefa-d3f0b2e7dc66_word35.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word17.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\3e1dd38b-822e-4772-aec4-e7a92456592f_word18.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word17.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word18.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word19.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word20.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word21.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word22.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word23.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word24.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word25.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word26.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word27.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word28.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word29.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word30.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word31.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word32.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word33.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word34.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word35.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word36.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word37.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word38.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word39.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word40.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4bb36475-5c1d-4efc-9a31-4adda220d0d5_word41.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word7.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word8.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word9.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word10.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word11.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word12.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word13.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word14.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word15.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\4f402b0c-03a7-4dae-b9bc-58ae60661a4f_word16.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word1.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word2.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word3.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word4.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word5.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word6.jpg,,,0,english
C:\Users\T2510600\Downloads\BAOCR\out\merged_all_highboost\crops\5c781efc-d9bd-4592-826c-0444ddff754a_word7.jpg,,,0,english
